date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Feb 07 2016 - 12:45am;América de Cali;Once Caldas;1;3;4;9;6;5;0;5;0;Estadio Daniel Villa Zapata
Feb 07 2016 - 8:15pm;Deportivo Pereira;Atlético Nacional;0;3;3;-1;-1;3;0;2;0;Estadio de Fútbol Jaraguay de Montería
Feb 07 2016 - 10:00pm;Independiente Medellín;Deportes Tolima;5;1;6;0;9;3;0;3;0;Estadio Deportivo Cali
Feb 07 2016 - 10:30pm;Jaguares de Córdoba;Boyacá Chicó;2;0;2;3;2;4;0;5;0;Estadio Departamental Libertad
Feb 08 2016 - 12:30am;Deportivo Pasto;Millonarios;0;0;0;5;3;4;0;5;0;Estadio Nemesio Camacho El Campín
Feb 13 2016 - 7:00pm;Deportivo Cali;Deportes Tolima;2;1;3;5;7;3;0;3;0;Estadio Metropolitano de Techo
Feb 13 2016 - 9:00pm;Atlético Bucaramanga;Atlético Huila;0;3;3;6;6;5;0;3;0;Estadio Doce de Octubre
Feb 13 2016 - 10:00pm;Unión Magdalena;Deportivo Pasto;1;1;2;10;6;4;0;2;0;Estadio Nemesio Camacho El Campín
Feb 13 2016 - 11:00pm;Rionegro Águilas;Jaguares de Córdoba;4;0;4;16;0;1;0;4;0;Estadio Palogrande
Feb 14 2016 - 1:00am;Junior;Rionegro Águilas;1;0;1;10;6;1;0;5;0;Estadio Atanasio Girardot
Feb 14 2016 - 7:00pm;Alianza Petrolera;Deportivo Cali;1;1;2;7;5;3;1;3;1;Estadio Metropolitano de Techo
Feb 14 2016 - 9:00pm;Jaguares de Córdoba;Alianza Petrolera;1;1;2;5;3;2;0;3;0;Estadio de La Independencia
Feb 14 2016 - 10:00pm;Envigado;Independiente Medellín;0;1;1;5;5;4;1;3;0;Estadio Polideportivo Sur
Feb 14 2016 - 11:00pm;Once Caldas;Patriotas Boyacá;1;0;1;2;3;2;1;3;0;Estadio Metropolitano Roberto Meléndez
Feb 15 2016 - 1:00am;América de Cali;Santa Fe;0;0;0;8;3;3;0;2;0;Estadio Álvaro Gómez Hurtado
Feb 17 2016 - 12:45am;Boyacá Chicó;Atlético Nacional;2;0;2;3;7;2;0;3;0;Estadio Manuel Murillo Toro
Feb 17 2016 - 8:15pm;Atlético Nacional;La Equidad;3;1;4;-1;-1;2;0;3;0;Estadio Guillermo Plazas Alcid
Feb 17 2016 - 8:30pm;Santa Fe;Boyacá Chicó;1;1;2;6;4;4;1;4;0;Estadio de Fútbol Jaraguay de Montería
Feb 17 2016 - 11:00pm;La Equidad;Atlético Bucaramanga;0;0;0;10;3;0;0;1;0;Estadio Departamental Libertad
Feb 18 2016 - 1:00am;Atlético Huila;Cortuluá;2;0;2;1;2;2;0;3;0;Estadio Atanasio Girardot
Feb 18 2016 - 1:00am;Envigado;Fortaleza CEIF;1;0;1;4;1;2;0;3;1;Estadio Deportivo Cali
Feb 18 2016 - 11:00pm;Independiente Medellín;Envigado;2;1;3;4;4;2;0;3;0;Estadio de La Independencia
Feb 19 2016 - 1:00am;Millonarios;Millonarios;0;2;2;2;4;5;1;2;0;Estadio Daniel Villa Zapata
Feb 20 2016 - 8:15pm;Deportivo Pasto;Independiente Medellín;2;2;4;4;4;1;0;5;0;Estadio Metropolitano de Techo
Feb 20 2016 - 10:00pm;Deportivo Pereira;Atlético Huila;5;1;6;11;4;2;0;5;0;Estadio Deportivo Cali
Feb 20 2016 - 10:30pm;La Equidad;Deportes Tolima;3;2;5;5;6;3;0;5;0;Estadio Palogrande
Feb 21 2016 - 12:45am;Atlético Bucaramanga;Deportivo Pasto;2;2;4;4;5;2;1;6;1;Estadio Metropolitano Roberto Meléndez
Feb 21 2016 - 9:00pm;Deportivo Cali;Patriotas Boyacá;2;1;3;5;2;6;0;2;0;Estadio Doce de Octubre
Feb 21 2016 - 10:00pm;Rionegro Águilas;Rionegro Águilas;0;2;2;-1;-1;3;0;3;0;Estadio de La Independencia
Feb 21 2016 - 10:00pm;Junior;Jaguares de Córdoba;2;0;2;15;1;1;0;1;1;Estadio Nemesio Camacho El Campín
Feb 21 2016 - 11:00pm;Jaguares de Córdoba;Alianza Petrolera;1;1;2;2;6;3;0;1;0;Estadio Álvaro Gómez Hurtado
Feb 22 2016 - 1:00am;América de Cali;Santa Fe;2;1;3;4;5;7;1;7;0;Estadio Polideportivo Sur
Feb 24 2016 - 12:45am;Santa Fe;Once Caldas;1;1;2;4;5;2;1;1;0;Estadio Metropolitano de Techo
Feb 24 2016 - 8:30pm;Once Caldas;Independiente Medellín;0;3;3;3;2;1;0;3;0;Estadio Guillermo Plazas Alcid
Feb 24 2016 - 8:30pm;Deportes Tolima;Atlético Bucaramanga;1;1;2;5;5;4;1;0;0;Estadio de Fútbol Jaraguay de Montería
Feb 24 2016 - 11:00pm;Alianza Petrolera;La Equidad;0;0;0;-1;-1;3;0;1;0;Estadio de La Independencia
Feb 24 2016 - 11:00pm;Atlético Nacional;Millonarios;2;1;3;3;8;4;0;3;0;Estadio Alberto Grisales
Feb 25 2016 - 1:00am;Boyacá Chicó;Cortuluá;1;1;2;6;0;1;0;7;0;Estadio Nemesio Camacho El Campín
Feb 25 2016 - 1:00am;Deportivo Cali;Boyacá Chicó;2;1;3;6;2;5;0;4;0;Estadio Manuel Murillo Toro
Feb 25 2016 - 11:00pm;Atlético Bucaramanga;Envigado;2;2;4;8;0;4;0;4;0;Estadio Departamental Libertad
Feb 26 2016 - 1:00am;La Equidad;Junior;1;2;3;7;6;4;0;4;0;Estadio Daniel Villa Zapata
Feb 27 2016 - 7:00pm;Envigado;Fortaleza CEIF;1;0;1;6;3;3;0;3;0;Estadio de La Independencia
Feb 27 2016 - 9:00pm;Unión Magdalena;Rionegro Águilas;0;0;0;9;4;2;1;1;0;Estadio Álvaro Gómez Hurtado
Feb 27 2016 - 11:00pm;Independiente Medellín;Santa Fe;0;2;2;6;2;2;0;4;0;Estadio Metropolitano de Techo
Feb 28 2016 - 1:00am;Millonarios;Atlético Nacional;0;3;3;5;6;4;0;4;0;Estadio Palogrande
Feb 28 2016 - 8:00pm;Deportivo Pasto;Jaguares de Córdoba;1;0;1;4;3;2;0;3;0;Estadio Metropolitano Roberto Meléndez
Feb 28 2016 - 8:00pm;Deportivo Pereira;Alianza Petrolera;0;1;1;13;6;2;0;3;0;Estadio Polideportivo Sur
Feb 28 2016 - 8:15pm;Atlético Huila;Patriotas Boyacá;0;0;0;7;1;2;0;4;0;Estadio Guillermo Plazas Alcid
Feb 28 2016 - 10:00pm;Alianza Petrolera;Deportes Tolima;2;1;3;8;3;4;1;4;1;Estadio Nemesio Camacho El Campín
Feb 28 2016 - 10:00pm;Jaguares de Córdoba;Deportivo Cali;1;1;2;4;4;1;0;4;0;Estadio Atanasio Girardot
Feb 29 2016 - 12:00am;Deportivo Cali;Deportivo Pasto;1;1;2;3;3;3;0;2;0;Estadio Doce de Octubre
Mar 05 2016 - 8:15pm;Atlético Nacional;Envigado;1;0;1;2;4;4;0;1;1;Estadio de Fútbol Jaraguay de Montería
Mar 05 2016 - 10:00pm;Boyacá Chicó;Boyacá Chicó;2;0;2;4;2;4;0;3;0;Estadio Atanasio Girardot
Mar 05 2016 - 10:30pm;Rionegro Águilas;La Equidad;2;1;3;-1;-1;4;0;5;0;Estadio Departamental Libertad
Mar 06 2016 - 12:45am;Junior;Atlético Bucaramanga;1;2;3;2;4;2;2;6;0;Estadio Manuel Murillo Toro
Mar 06 2016 - 7:00pm;Alianza Petrolera;Junior;2;1;3;4;5;4;0;2;0;Estadio Alberto Grisales
Mar 06 2016 - 9:00pm;Once Caldas;Cortuluá;1;1;2;9;3;0;0;4;0;Estadio Daniel Villa Zapata
Mar 06 2016 - 10:00pm;Deportes Tolima;Millonarios;2;0;2;4;8;4;0;3;0;Estadio Metropolitano de Techo
Mar 06 2016 - 11:00pm;Santa Fe;Independiente Medellín;0;0;0;6;6;1;0;6;2;Estadio de La Independencia
Mar 07 2016 - 1:00am;Deportivo Pereira;Once Caldas;1;0;1;5;4;5;1;4;0;Estadio Olímpico Pascual Guerrero
Mar 12 2016 - 7:00pm;Envigado;Alianza Petrolera;3;1;4;5;4;6;0;4;1;Estadio Metropolitano de Techo
Mar 12 2016 - 9:00pm;La Equidad;Rionegro Águilas;2;3;5;4;4;3;0;2;0;Estadio Polideportivo Sur
Mar 12 2016 - 10:00pm;Deportivo Pasto;Santa Fe;2;1;3;2;3;3;0;4;0;Estadio Atanasio Girardot
Mar 12 2016 - 11:00pm;Junior;Deportivo Cali;2;1;3;-1;-1;4;0;4;0;Estadio de La Independencia
Mar 13 2016 - 1:00am;América de Cali;Boyacá Chicó;0;0;0;14;1;4;0;3;1;Estadio Palogrande
Mar 13 2016 - 8:15pm;Millonarios;Fortaleza CEIF;0;0;0;5;4;1;0;2;0;Estadio Alfonso López
Mar 13 2016 - 8:15pm;Independiente Medellín;Deportivo Pasto;4;0;4;-1;-1;2;0;6;1;Estadio Guillermo Plazas Alcid
Mar 13 2016 - 10:30pm;Atlético Bucaramanga;Jaguares de Córdoba;2;0;2;2;7;1;0;3;0;Estadio Doce de Octubre
Mar 14 2016 - 12:45am;Atlético Huila;Deportes Tolima;2;1;3;-1;-1;0;0;2;0;Estadio Metropolitano Roberto Meléndez
Mar 19 2016 - 8:15pm;Santa Fe;Junior;0;2;2;7;3;1;0;1;0;Estadio de Fútbol Jaraguay de Montería
Mar 19 2016 - 10:00pm;Millonarios;Once Caldas;1;0;1;3;3;2;0;5;1;Estadio Departamental Libertad
Mar 19 2016 - 10:30pm;La Equidad;La Equidad;0;1;1;4;4;1;1;2;0;Estadio Metropolitano de Techo
Mar 20 2016 - 12:45am;América de Cali;Envigado;1;1;2;6;5;3;1;5;0;Estadio Alberto Grisales
Mar 20 2016 - 8:15pm;Rionegro Águilas;Atlético Nacional;1;1;2;2;4;5;0;3;0;Estadio Atanasio Girardot
Mar 20 2016 - 10:00pm;Once Caldas;Santa Fe;2;0;2;2;3;5;0;7;1;Estadio Nemesio Camacho El Campín
Mar 20 2016 - 10:30pm;Alianza Petrolera;Cortuluá;3;2;5;7;2;4;0;4;1;Estadio Deportivo Cali
Mar 21 2016 - 12:45am;Atlético Nacional;Atlético Huila;1;0;1;4;8;3;1;3;0;Estadio Manuel Murillo Toro
Mar 21 2016 - 8:15pm;Deportes Tolima;Patriotas Boyacá;1;0;1;5;5;5;0;6;1;Estadio de La Independencia
Mar 21 2016 - 10:30pm;Unión Magdalena;Atlético Bucaramanga;3;6;9;3;2;3;0;2;0;Estadio Daniel Villa Zapata
Mar 23 2016 - 10:00pm;Deportivo Cali;Fortaleza CEIF;3;2;5;5;0;3;0;4;0;Estadio Alberto Grisales
Mar 24 2016 - 12:00am;Santa Fe;Junior;3;2;5;5;0;5;1;4;1;Estadio Nemesio Camacho El Campín
Mar 27 2016 - 10:00pm;Jaguares de Córdoba;Once Caldas;1;1;2;6;1;5;0;4;0;Estadio Alberto Grisales
Mar 27 2016 - 10:00pm;Boyacá Chicó;Deportivo Cali;2;1;3;-1;-1;3;0;4;0;Estadio Atanasio Girardot
Mar 28 2016 - 12:00am;Deportes Tolima;Atlético Huila;1;0;1;4;4;3;0;4;0;Estadio Nemesio Camacho El Campín
Apr 01 2016 - 12:45am;Deportivo Pasto;Atlético Nacional;2;1;3;7;4;3;0;2;1;Estadio Nemesio Camacho El Campín
Apr 02 2016 - 3:00pm;Santa Fe;Envigado;2;1;3;5;7;4;2;5;0;Estadio Manuel Murillo Toro
Apr 02 2016 - 5:00pm;Envigado;Deportivo Cali;1;0;1;5;3;4;0;3;1;Estadio de La Independencia
Apr 02 2016 - 7:00pm;Independiente Medellín;Cortuluá;2;1;3;7;2;2;0;4;0;Estadio Alberto Grisales
Apr 02 2016 - 9:00pm;La Equidad;Patriotas Boyacá;1;0;1;4;6;5;0;2;1;Estadio Nemesio Camacho El Campín
Apr 02 2016 - 9:00pm;Atlético Bucaramanga;Independiente Medellín;1;0;1;2;2;3;0;4;0;Estadio Departamental Libertad
Apr 03 2016 - 3:00pm;América de Cali;La Equidad;1;1;2;6;2;3;0;3;0;Estadio de Fútbol Jaraguay de Montería
Apr 03 2016 - 5:00pm;Unión Magdalena;Junior;1;2;3;6;4;3;0;1;0;Estadio Metropolitano de Techo
Apr 03 2016 - 7:00pm;Atlético Huila;Millonarios;0;1;1;3;5;2;0;1;0;Estadio Palogrande
Apr 03 2016 - 9:00pm;Junior;Atlético Huila;0;0;0;2;5;4;1;4;0;Estadio Daniel Villa Zapata
Apr 03 2016 - 9:00pm;Rionegro Águilas;Atlético Bucaramanga;7;0;7;3;1;0;0;3;0;Estadio Atanasio Girardot
Apr 07 2016 - 12:45am;Once Caldas;Fortaleza CEIF;4;1;5;4;2;1;0;1;0;Estadio Atanasio Girardot
Apr 09 2016 - 3:00pm;Jaguares de Córdoba;Deportes Tolima;3;1;4;5;10;0;0;4;0;Estadio Doce de Octubre
Apr 09 2016 - 5:05pm;Deportivo Cali;Deportivo Pasto;2;1;3;2;6;7;0;3;0;Estadio de La Independencia
Apr 09 2016 - 7:00pm;Millonarios;Boyacá Chicó;3;1;4;7;2;4;0;4;0;Estadio Nemesio Camacho El Campín
Apr 09 2016 - 7:10pm;Deportivo Pereira;Alianza Petrolera;4;2;6;4;3;3;0;4;0;Estadio Atanasio Girardot
Apr 09 2016 - 9:15pm;Alianza Petrolera;Atlético Nacional;3;3;6;-1;-1;4;0;5;0;Estadio Metropolitano Roberto Meléndez
Apr 10 2016 - 3:00pm;Atlético Nacional;Jaguares de Córdoba;0;1;1;10;2;1;0;2;0;Estadio Guillermo Plazas Alcid
Apr 10 2016 - 5:05pm;Deportes Tolima;Rionegro Águilas;2;3;5;5;3;5;0;5;0;Estadio Metropolitano de Techo
Apr 10 2016 - 7:10pm;La Equidad;Fortaleza CEIF;4;0;4;4;5;0;0;2;0;Estadio Polideportivo Sur
Apr 10 2016 - 9:00pm;Atlético Huila;Santa Fe;3;4;7;5;7;3;0;5;0;Estadio Deportivo Cali
Apr 10 2016 - 9:15pm;América de Cali;Once Caldas;0;3;3;9;5;3;0;5;0;Estadio Álvaro Gómez Hurtado
Apr 16 2016 - 3:00pm;Unión Magdalena;Independiente Medellín;2;2;4;4;2;3;0;3;0;Estadio de Fútbol Jaraguay de Montería
Apr 16 2016 - 5:05pm;Independiente Medellín;Cortuluá;0;1;1;3;3;3;0;1;0;Estadio Metropolitano de Techo
Apr 16 2016 - 7:10pm;Envigado;Atlético Bucaramanga;1;1;2;6;1;3;0;2;0;Estadio de La Independencia
Apr 16 2016 - 9:00pm;Deportivo Pasto;Envigado;3;2;5;4;3;3;0;10;2;Estadio Atanasio Girardot
Apr 16 2016 - 9:15pm;Junior;Patriotas Boyacá;0;1;1;7;4;2;0;5;0;Estadio Daniel Villa Zapata
Apr 17 2016 - 3:00pm;Alianza Petrolera;Millonarios;1;1;2;7;7;4;0;7;0;Estadio Deportivo Cali
Apr 17 2016 - 5:05pm;Deportivo Cali;Deportivo Pasto;2;1;3;4;1;3;0;7;1;Estadio Nemesio Camacho El Campín
Apr 17 2016 - 7:10pm;Deportivo Pereira;La Equidad;1;0;1;5;4;2;0;3;0;Estadio Manuel Murillo Toro
Apr 17 2016 - 9:00pm;Atlético Bucaramanga;Junior;0;0;0;9;2;3;0;2;1;Estadio Palogrande
Apr 17 2016 - 9:15pm;Deportes Tolima;Atlético Huila;3;1;4;3;2;2;0;4;1;Estadio Alberto Grisales
Apr 23 2016 - 12:45am;Rionegro Águilas;Once Caldas;0;1;1;5;5;5;0;3;0;Estadio Polideportivo Sur
Apr 23 2016 - 8:00pm;Atlético Huila;Jaguares de Córdoba;2;0;2;7;3;2;0;3;0;Estadio de La Independencia
Apr 23 2016 - 10:00pm;Once Caldas;Boyacá Chicó;1;1;2;8;6;3;0;5;0;Estadio Metropolitano Roberto Meléndez
Apr 23 2016 - 10:00pm;Jaguares de Córdoba;Atlético Nacional;2;0;2;2;7;5;0;6;1;Estadio Doce de Octubre
Apr 24 2016 - 12:00am;Boyacá Chicó;Millonarios;1;1;2;4;4;3;0;3;0;Estadio Álvaro Gómez Hurtado
Apr 24 2016 - 8:15pm;Deportivo Pasto;Deportes Tolima;0;2;2;2;3;2;0;2;0;Estadio Guillermo Plazas Alcid
Apr 24 2016 - 10:00pm;La Equidad;Alianza Petrolera;0;1;1;8;2;4;0;3;0;Estadio Nemesio Camacho El Campín
Apr 24 2016 - 10:30pm;Alianza Petrolera;Fortaleza CEIF;0;1;1;6;5;5;0;2;0;Estadio Metropolitano de Techo
Apr 24 2016 - 10:30pm;Junior;Rionegro Águilas;2;0;2;3;6;4;1;5;1;Estadio Atanasio Girardot
Apr 25 2016 - 12:30am;Santa Fe;Deportivo Cali;0;1;1;7;7;3;0;4;0;Estadio Departamental Libertad
Apr 27 2016 - 1:00am;Envigado;Cortuluá;1;3;4;5;2;1;0;4;0;Estadio Palogrande
Apr 27 2016 - 1:00am;Unión Magdalena;Envigado;1;1;2;-1;-1;2;0;3;0;Estadio de La Independencia
Apr 27 2016 - 11:00pm;Boyacá Chicó;Deportivo Pasto;2;2;4;5;4;3;0;4;0;Estadio Daniel Villa Zapata
Apr 27 2016 - 11:00pm;América de Cali;Patriotas Boyacá;0;1;1;3;1;5;0;3;0;Estadio Alberto Grisales
Apr 28 2016 - 1:00am;Atlético Bucaramanga;Junior;3;1;4;7;4;3;0;2;0;Estadio Nemesio Camacho El Campín
Apr 28 2016 - 2:00pm;Deportivo Pasto;Santa Fe;2;1;3;4;8;4;0;2;0;Estadio de Fútbol Jaraguay de Montería
Apr 28 2016 - 9:00pm;Atlético Huila;Atlético Huila;1;1;2;7;2;0;0;3;0;Estadio Metropolitano de Techo
Apr 28 2016 - 11:00pm;Once Caldas;Deportivo Cali;1;1;2;5;4;5;0;4;0;Estadio Álvaro Gómez Hurtado
Apr 29 2016 - 1:00am;Deportes Tolima;Independiente Medellín;1;2;3;14;2;4;0;3;0;Estadio Manuel Murillo Toro
Apr 30 2016 - 8:15pm;Rionegro Águilas;Once Caldas;3;2;5;2;5;5;0;1;0;Estadio Metropolitano de Techo
Apr 30 2016 - 10:00pm;Atlético Nacional;Millonarios;2;0;2;-1;-1;3;0;2;0;Estadio Polideportivo Sur
May 01 2016 - 12:45am;Deportivo Pereira;Rionegro Águilas;1;0;1;-1;-1;5;0;4;0;Estadio Nemesio Camacho El Campín
May 01 2016 - 2:00pm;Deportivo Cali;Boyacá Chicó;2;2;4;3;5;5;0;5;1;Estadio Doce de Octubre
May 01 2016 - 6:15pm;Millonarios;Deportes Tolima;2;1;3;6;4;4;0;2;0;Estadio de La Independencia
May 01 2016 - 8:15pm;Santa Fe;Atlético Nacional;0;1;1;-1;-1;6;0;1;0;Estadio Guillermo Plazas Alcid
May 01 2016 - 10:00pm;Unión Magdalena;Atlético Bucaramanga;1;1;2;8;3;1;1;6;0;Estadio Metropolitano Roberto Meléndez
May 01 2016 - 10:30pm;Alianza Petrolera;Jaguares de Córdoba;0;1;1;14;2;2;0;3;0;Estadio Departamental Libertad
May 01 2016 - 10:30pm;Independiente Medellín;Alianza Petrolera;3;2;5;9;1;5;0;3;0;Estadio Deportivo Cali
May 02 2016 - 12:30am;La Equidad;Fortaleza CEIF;3;0;3;8;7;1;0;2;0;Estadio Atanasio Girardot
May 07 2016 - 7:00pm;Junior;Patriotas Boyacá;3;2;5;-1;-1;2;0;5;1;Estadio Metropolitano de Techo
May 07 2016 - 9:00pm;América de Cali;Alianza Petrolera;2;1;3;-1;-1;2;1;3;0;Estadio de Fútbol Jaraguay de Montería
May 07 2016 - 10:00pm;Boyacá Chicó;Independiente Medellín;1;2;3;8;1;4;0;5;0;Estadio Atanasio Girardot
May 07 2016 - 11:00pm;Envigado;Cortuluá;1;2;3;11;1;1;0;5;0;Estadio Nemesio Camacho El Campín
May 08 2016 - 1:00am;Jaguares de Córdoba;Deportivo Cali;2;0;2;5;2;1;1;4;1;Estadio Metropolitano Roberto Meléndez
May 08 2016 - 7:00pm;Millonarios;La Equidad;3;4;7;-1;-1;5;0;5;1;Estadio de La Independencia
May 08 2016 - 9:00pm;Atlético Nacional;Deportivo Pasto;1;1;2;6;2;3;0;4;0;Estadio Alberto Grisales
May 08 2016 - 10:00pm;Rionegro Águilas;Santa Fe;2;2;4;2;3;2;0;1;0;Estadio Manuel Murillo Toro
May 08 2016 - 11:00pm;Atlético Bucaramanga;Envigado;0;1;1;1;9;1;0;1;0;Estadio Álvaro Gómez Hurtado
May 09 2016 - 1:00am;Deportes Tolima;Atlético Huila;3;0;3;6;2;4;0;4;0;Estadio Palogrande
May 13 2016 - 11:00pm;Once Caldas;Rionegro Águilas;2;1;3;6;1;2;0;3;0;Estadio Daniel Villa Zapata
May 14 2016 - 1:00am;Deportivo Pereira;Deportes Tolima;1;1;2;3;3;3;1;3;0;Estadio Departamental Libertad
May 14 2016 - 8:00pm;Atlético Nacional;Boyacá Chicó;3;1;4;-1;-1;4;0;3;0;Estadio Guillermo Plazas Alcid
May 14 2016 - 10:00pm;Millonarios;Once Caldas;2;1;3;8;8;6;0;2;0;Estadio Atanasio Girardot
May 14 2016 - 10:00pm;Deportivo Pasto;Fortaleza CEIF;4;0;4;6;4;3;0;0;0;Estadio Nemesio Camacho El Campín
May 15 2016 - 12:00am;Deportivo Cali;Junior;1;1;2;5;8;4;1;3;0;Estadio Polideportivo Sur
May 15 2016 - 8:15pm;Atlético Huila;Atlético Nacional;2;2;4;5;1;3;1;3;1;Estadio de La Independencia
May 15 2016 - 10:00pm;Unión Magdalena;Millonarios;0;3;3;8;3;5;0;5;0;Estadio Nemesio Camacho El Campín
May 15 2016 - 10:30pm;Millonarios;Jaguares de Córdoba;3;2;5;3;7;5;0;2;0;Estadio Deportivo Cali
May 16 2016 - 12:30am;Independiente Medellín;Atlético Bucaramanga;0;0;0;2;3;3;0;1;0;Estadio Doce de Octubre
May 20 2016 - 11:00pm;Santa Fe;Deportivo Pasto;0;1;1;6;5;3;0;4;0;Estadio Metropolitano de Techo
May 21 2016 - 7:00pm;Envigado;Jaguares de Córdoba;2;0;2;6;1;3;0;4;0;Estadio Alberto Grisales
May 21 2016 - 9:00pm;Jaguares de Córdoba;Alianza Petrolera;2;1;3;7;4;3;0;2;0;Estadio Manuel Murillo Toro
May 21 2016 - 10:00pm;La Equidad;Deportivo Cali;0;0;0;0;6;4;1;1;0;Estadio Polideportivo Sur
May 21 2016 - 11:00pm;Unión Magdalena;Cortuluá;2;1;3;2;6;2;1;3;0;Estadio Metropolitano Roberto Meléndez
May 22 2016 - 1:00am;Boyacá Chicó;Atlético Huila;2;1;3;8;2;7;1;1;1;Estadio Nemesio Camacho El Campín
May 22 2016 - 8:15pm;Junior;Independiente Medellín;1;1;2;5;6;4;0;2;0;Estadio de La Independencia
May 22 2016 - 10:00pm;Independiente Medellín;Santa Fe;0;1;1;13;1;3;0;5;0;Estadio Atanasio Girardot
May 22 2016 - 10:30pm;América de Cali;Patriotas Boyacá;3;1;4;3;10;2;0;3;0;Estadio Palogrande
May 23 2016 - 12:30am;Alianza Petrolera;La Equidad;2;1;3;5;5;2;0;1;0;Estadio Álvaro Gómez Hurtado
May 26 2016 - 12:45am;Santa Fe;La Equidad;3;0;3;7;4;1;0;1;0;Estadio Atanasio Girardot
May 27 2016 - 11:00pm;Independiente Medellín;Fortaleza CEIF;2;1;3;5;2;0;0;3;0;Estadio Daniel Villa Zapata
May 28 2016 - 1:00am;Deportes Tolima;Envigado;1;1;2;4;3;3;0;5;2;Estadio Doce de Octubre
May 28 2016 - 11:00pm;Atlético Huila;Junior;0;0;0;-1;-1;3;0;1;0;Estadio Metropolitano de Techo
May 28 2016 - 11:00pm;Deportivo Pereira;Boyacá Chicó;1;0;1;-1;-1;6;0;1;1;Estadio de La Independencia
May 28 2016 - 11:00pm;Once Caldas;Once Caldas;2;0;2;5;1;3;0;2;0;Estadio Nemesio Camacho El Campín
May 28 2016 - 11:00pm;Atlético Bucaramanga;Atlético Nacional;0;2;2;8;7;3;0;1;0;Estadio Departamental Libertad
May 28 2016 - 11:00pm;Deportivo Cali;Rionegro Águilas;3;1;4;3;1;0;0;6;0;Estadio Deportivo Cali
May 29 2016 - 1:00am;Millonarios;Millonarios;1;0;1;6;8;2;0;3;0;Estadio Atanasio Girardot
May 29 2016 - 8:15pm;Rionegro Águilas;Atlético Bucaramanga;0;0;0;1;5;2;0;5;0;Estadio Guillermo Plazas Alcid
May 29 2016 - 8:15pm;Deportivo Pasto;Deportes Tolima;0;0;0;8;2;1;0;3;0;Estadio de Fútbol Jaraguay de Montería
Jun 01 2016 - 11:00pm;Deportivo Pasto;Atlético Nacional;1;1;2;-1;-1;2;0;1;1;Estadio Alberto Grisales
Jun 02 2016 - 1:00am;Independiente Medellín;Santa Fe;2;1;3;-1;-1;4;0;7;2;Estadio Doce de Octubre
Jun 02 2016 - 11:00pm;Boyacá Chicó;Independiente Medellín;2;1;3;5;3;1;0;3;0;Estadio Deportivo Cali
Jun 03 2016 - 1:00am;Alianza Petrolera;Millonarios;2;0;2;4;2;4;0;4;0;Estadio Metropolitano Roberto Meléndez
Jun 04 2016 - 10:00pm;Millonarios;Rionegro Águilas;1;1;2;6;3;4;1;5;1;Estadio Atanasio Girardot
Jun 04 2016 - 11:30pm;Rionegro Águilas;Cortuluá;1;1;2;5;0;3;0;1;0;Estadio Nemesio Camacho El Campín
Jun 05 2016 - 8:00pm;Atlético Nacional;Deportivo Cali;2;0;2;6;5;3;0;6;0;Estadio Atanasio Girardot
