date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Feb 18 2018 - 7:00pm;Envigado;Once Caldas;1;0;1;3;3;2;0;2;0;Estadio Polideportivo Sur
Feb 18 2018 - 9:00pm;Atlético Bucaramanga;Leones;2;2;4;3;3;2;0;3;0;Estadio Alfonso López
Feb 18 2018 - 10:15pm;América de Cali;Patriotas Boyacá;2;0;2;4;6;2;0;2;0;Estadio Olímpico Pascual Guerrero
Feb 18 2018 - 11:00pm;Atlético Huila;Junior;1;0;1;3;7;1;0;1;0;Estadio Manuel Murillo Toro
Feb 19 2018 - 1:00am;Millonarios;Atlético Nacional;1;1;2;2;5;2;1;4;0;Estadio Nemesio Camacho El Campín
Feb 21 2018 - 12:45am;Deportivo Pasto;La Equidad;0;0;0;7;6;0;0;1;0;Estadio Departamental Libertad
Feb 23 2018 - 12:05am;Atlético Nacional;América de Cali;2;0;2;5;3;1;0;3;0;Estadio Atanasio Girardot
Feb 24 2018 - 12:45am;Leones;Deportivo Pasto;2;1;3;2;6;0;0;4;0;Estadio Metropolitano de Itagüí (Itagüí)
Feb 24 2018 - 8:15pm;Patriotas Boyacá;Alianza Petrolera;2;1;3;4;5;3;0;2;0;Estadio de La Independencia
Feb 24 2018 - 10:30pm;Rionegro Águilas;Independiente Medellín;2;0;2;4;3;5;0;3;2;Estadio Alberto Grisales
Feb 25 2018 - 12:45am;Deportivo Cali;Millonarios;2;0;2;3;7;2;1;3;1;Estadio Olímpico Pascual Guerrero
Feb 25 2018 - 7:00pm;La Equidad;Envigado;1;0;1;9;2;2;0;3;0;Estadio Metropolitano de Techo
Feb 25 2018 - 9:00pm;Once Caldas;Atlético Huila;1;0;1;2;6;4;0;3;0;Estadio Palogrande
Feb 25 2018 - 10:15pm;Santa Fe;Jaguares de Córdoba;4;0;4;10;3;0;0;0;0;Estadio Nemesio Camacho El Campín
Feb 25 2018 - 11:00pm;Deportes Tolima;Atlético Bucaramanga;0;1;1;10;1;2;1;5;0;Estadio Manuel Murillo Toro
Feb 26 2018 - 1:00am;Junior;Boyacá Chicó;1;0;1;5;2;2;0;3;0;Estadio Metropolitano Roberto Meléndez
Mar 03 2018 - 12:45am;Boyacá Chicó;Once Caldas;2;2;4;7;5;5;0;1;0;Estadio de La Independencia
Mar 03 2018 - 7:00pm;Envigado;Leones;1;1;2;4;2;3;0;4;0;Estadio Polideportivo Sur
Mar 03 2018 - 9:00pm;Jaguares de Córdoba;Patriotas Boyacá;0;0;0;-1;-1;1;0;4;0;Estadio Armando Tuirán Paternina (Sahagún- Córdoba)
Mar 03 2018 - 11:00pm;Alianza Petrolera;Atlético Nacional;1;2;3;7;2;7;0;1;0;Estadio Daniel Villa Zapata
Mar 03 2018 - 11:00pm;Atlético Huila;La Equidad;3;1;4;5;3;1;1;2;0;Estadio Manuel Murillo Toro
Mar 04 2018 - 1:00am;Deportivo Cali;Rionegro Águilas;4;0;4;3;3;4;0;4;1;Estadio Deportivo Cali
Mar 04 2018 - 8:15pm;Millonarios;América de Cali;3;1;4;3;8;2;0;6;0;Estadio Nemesio Camacho El Campín
Mar 04 2018 - 10:15pm;Independiente Medellín;Junior;1;2;3;9;5;3;0;6;0;Estadio Atanasio Girardot
Mar 04 2018 - 10:30pm;Deportivo Pasto;Deportes Tolima;1;1;2;6;4;1;0;2;0;Estadio Departamental Libertad
Mar 05 2018 - 12:30am;Atlético Bucaramanga;Santa Fe;1;0;1;1;3;1;0;3;1;Estadio Alfonso López
Mar 06 2018 - 11:00pm;Leones;Atlético Huila;0;0;0;8;7;3;0;4;0;Estadio Metropolitano de Itagüí (Itagüí)
Mar 07 2018 - 1:00am;La Equidad;Boyacá Chicó;4;0;4;2;1;2;0;4;1;Estadio Metropolitano de Techo
Mar 07 2018 - 11:00pm;Once Caldas;Independiente Medellín;3;2;5;4;8;2;0;2;0;Estadio Palogrande
Mar 08 2018 - 1:00am;Atlético Nacional;Jaguares de Córdoba;1;0;1;7;2;3;0;2;0;Estadio Atanasio Girardot
Mar 08 2018 - 9:00pm;Patriotas Boyacá;Atlético Bucaramanga;1;0;1;2;2;1;0;4;0;Estadio de La Independencia
Mar 08 2018 - 11:00pm;Santa Fe;Deportivo Pasto;1;0;1;6;5;2;0;3;1;Estadio Nemesio Camacho El Campín
Mar 09 2018 - 12:00am;Deportes Tolima;Envigado;2;1;3;4;4;4;0;6;1;Estadio Manuel Murillo Toro
Mar 09 2018 - 1:00am;Rionegro Águilas;Millonarios;3;1;4;4;2;2;0;6;0;Estadio Alberto Grisales
Mar 10 2018 - 1:00am;Junior;Deportivo Cali;2;1;3;3;4;1;0;3;0;Estadio Metropolitano Roberto Meléndez
Mar 13 2018 - 11:00pm;Boyacá Chicó;Leones;1;1;2;9;4;3;0;1;0;Estadio de La Independencia
Mar 14 2018 - 1:00am;Independiente Medellín;La Equidad;1;0;1;4;5;2;0;2;0;Estadio Atanasio Girardot
Mar 14 2018 - 11:00pm;Deportivo Pasto;Patriotas Boyacá;1;1;2;7;2;2;0;3;1;Estadio Departamental Libertad
Mar 14 2018 - 11:00pm;Envigado;Santa Fe;0;3;3;1;0;3;0;4;0;Estadio Polideportivo Sur
Mar 15 2018 - 1:00am;Deportivo Cali;Once Caldas;2;1;3;9;2;3;0;6;1;Estadio Deportivo Cali
Mar 15 2018 - 11:00pm;Rionegro Águilas;Junior;0;0;0;2;2;5;0;3;0;Estadio Alberto Grisales
Mar 16 2018 - 1:00am;Jaguares de Córdoba;América de Cali;1;0;1;4;5;3;0;5;0;Estadio de Fútbol Jaraguay de Montería
Mar 17 2018 - 10:30pm;Deportes Tolima;Boyacá Chicó;1;0;1;7;0;3;1;4;0;Estadio Manuel Murillo Toro
Mar 17 2018 - 11:00pm;Santa Fe;Atlético Huila;0;1;1;7;2;4;1;2;0;Estadio Nemesio Camacho El Campín
Mar 18 2018 - 12:45am;Atlético Nacional;Deportivo Pasto;2;0;2;7;4;0;0;1;0;Estadio Atanasio Girardot
Mar 18 2018 - 7:00pm;Patriotas Boyacá;Envigado;1;0;1;2;2;6;0;4;0;Estadio de La Independencia
Mar 18 2018 - 9:00pm;La Equidad;Deportivo Cali;2;0;2;5;7;2;0;5;1;Estadio Metropolitano de Techo
Mar 18 2018 - 10:15pm;Junior;Millonarios;2;0;2;5;5;0;0;4;0;Estadio Metropolitano Roberto Meléndez
Mar 18 2018 - 11:00pm;Alianza Petrolera;Jaguares de Córdoba;4;0;4;5;2;2;0;1;0;Estadio Daniel Villa Zapata
Mar 19 2018 - 1:00am;América de Cali;Atlético Bucaramanga;2;1;3;4;5;4;0;5;0;Estadio Olímpico Pascual Guerrero
Mar 19 2018 - 8:15pm;Leones;Independiente Medellín;0;2;2;1;3;2;0;1;1;Estadio Metropolitano de Itagüí (Itagüí)
Mar 20 2018 - 12:30am;Once Caldas;Rionegro Águilas;1;2;3;5;6;2;0;1;0;Estadio Palogrande
Mar 22 2018 - 1:00am;Junior;Envigado;0;3;3;6;4;4;0;2;0;Estadio Metropolitano Roberto Meléndez
Mar 22 2018 - 1:05am;Santa Fe;América de Cali;3;0;3;4;7;3;0;2;0;Estadio Nemesio Camacho El Campín
Mar 22 2018 - 11:00pm;Millonarios;Alianza Petrolera;1;1;2;8;6;1;1;3;1;Estadio Nemesio Camacho El Campín
Mar 23 2018 - 1:00am;Atlético Bucaramanga;Atlético Nacional;0;0;0;5;1;2;0;3;0;Estadio Alfonso López
Mar 24 2018 - 12:00am;Deportivo Cali;Leones;2;1;3;8;2;3;0;2;1;Estadio Deportivo Cali
Mar 24 2018 - 7:00pm;Rionegro Águilas;La Equidad;2;1;3;4;5;3;0;2;0;Estadio Alberto Grisales
Mar 24 2018 - 9:00pm;Boyacá Chicó;Santa Fe;3;1;4;3;9;3;0;4;0;Estadio de La Independencia
Mar 24 2018 - 11:00pm;Independiente Medellín;Deportes Tolima;2;2;4;1;4;3;0;2;0;Estadio de La Independencia
Mar 24 2018 - 11:00pm;Junior;Once Caldas;3;0;3;7;3;3;1;6;0;Estadio Metropolitano Roberto Meléndez
Mar 25 2018 - 1:00am;Deportivo Pasto;América de Cali;2;0;2;9;2;4;0;2;0;Estadio Departamental Libertad
Mar 25 2018 - 8:15pm;Atlético Bucaramanga;Alianza Petrolera;4;1;5;3;6;3;0;1;0;Estadio Alfonso López
Mar 25 2018 - 10:30pm;Envigado;Atlético Nacional;2;2;4;4;5;1;0;2;0;Estadio Polideportivo Sur
Mar 25 2018 - 10:30pm;Atlético Huila;Patriotas Boyacá;2;0;2;1;1;2;0;2;0;Estadio Manuel Murillo Toro
Mar 26 2018 - 12:30am;Millonarios;Jaguares de Córdoba;1;1;2;12;0;3;0;3;0;Estadio Nemesio Camacho El Campín
Mar 27 2018 - 10:00pm;Deportes Tolima;Deportivo Cali;0;1;1;6;2;2;0;4;0;Estadio Manuel Murillo Toro
Mar 27 2018 - 10:00pm;Santa Fe;Independiente Medellín;1;0;1;5;4;3;0;1;0;Estadio Nemesio Camacho El Campín
Mar 28 2018 - 7:00pm;Leones;Rionegro Águilas;1;1;2;4;1;2;0;2;0;Estadio Metropolitano de Itagüí (Itagüí)
Mar 28 2018 - 9:00pm;América de Cali;Envigado;0;1;1;5;4;3;0;3;0;Estadio Olímpico Pascual Guerrero
Mar 28 2018 - 11:00pm;La Equidad;Junior;0;0;0;3;4;3;0;2;0;Estadio Metropolitano de Techo
Mar 29 2018 - 1:00am;Atlético Nacional;Atlético Huila;1;0;1;3;4;2;0;3;0;Estadio Atanasio Girardot
Mar 29 2018 - 8:15pm;Patriotas Boyacá;Boyacá Chicó;2;0;2;1;2;4;0;4;0;Estadio de La Independencia
Mar 29 2018 - 10:00pm;Once Caldas;Millonarios;0;1;1;4;7;5;0;3;0;Estadio Palogrande
Mar 29 2018 - 10:30pm;Jaguares de Córdoba;Atlético Bucaramanga;0;1;1;2;3;0;0;2;0;Estadio de Fútbol Jaraguay de Montería
Mar 30 2018 - 12:30am;Alianza Petrolera;Deportivo Pasto;0;2;2;11;3;3;1;3;0;Estadio Daniel Villa Zapata
Mar 31 2018 - 10:00pm;Atlético Huila;América de Cali;4;0;4;5;5;2;0;4;0;Estadio Manuel Murillo Toro
Mar 31 2018 - 10:00pm;Deportivo Cali;Santa Fe;3;0;3;5;3;1;0;3;1;Estadio Olímpico Pascual Guerrero
Mar 31 2018 - 10:00pm;Rionegro Águilas;Deportes Tolima;1;3;4;13;4;2;0;3;0;Estadio Alberto Grisales
Mar 31 2018 - 10:00pm;Junior;Leones;1;0;1;9;0;1;0;3;1;Estadio Metropolitano Roberto Meléndez
Apr 01 2018 - 7:00pm;Deportivo Pasto;Jaguares de Córdoba;0;1;1;4;1;3;1;3;0;Estadio Departamental Libertad
Apr 01 2018 - 9:00pm;Once Caldas;La Equidad;3;2;5;4;6;3;0;3;1;Estadio Palogrande
Apr 01 2018 - 10:15pm;Millonarios;Atlético Bucaramanga;4;1;5;14;2;2;0;1;0;Estadio Nemesio Camacho El Campín
Apr 01 2018 - 11:00pm;Independiente Medellín;Patriotas Boyacá;4;1;5;13;5;2;0;2;0;Estadio Atanasio Girardot
Apr 02 2018 - 1:00am;Boyacá Chicó;Atlético Nacional;1;1;2;5;4;4;0;4;0;Estadio de La Independencia
Apr 03 2018 - 1:45am;Envigado;Alianza Petrolera;0;0;0;9;8;4;0;3;0;Estadio Polideportivo Sur
Apr 05 2018 - 12:30am;Atlético Huila;Deportes Tolima;0;0;0;5;4;2;0;2;0;Estadio Guillermo Plazas Alcid
Apr 07 2018 - 10:00pm;La Equidad;Millonarios;0;0;0;3;5;2;0;6;0;Estadio Metropolitano de Techo
Apr 07 2018 - 10:00pm;Leones;Once Caldas;0;1;1;6;4;2;0;5;0;Estadio Metropolitano de Itagüí (Itagüí)
Apr 07 2018 - 10:00pm;Patriotas Boyacá;Deportivo Cali;1;3;4;6;1;4;0;5;0;Estadio de La Independencia
Apr 07 2018 - 10:00pm;América de Cali;Boyacá Chicó;3;0;3;5;3;0;1;1;2;Estadio Olímpico Pascual Guerrero
Apr 07 2018 - 10:00pm;Alianza Petrolera;Atlético Huila;2;1;3;7;4;2;0;3;2;Estadio Daniel Villa Zapata
Apr 07 2018 - 10:00pm;Jaguares de Córdoba;Envigado;2;4;6;-1;-1;3;1;1;0;Estadio de Fútbol Jaraguay de Montería
Apr 07 2018 - 10:00pm;Atlético Bucaramanga;Deportivo Pasto;3;1;4;9;4;2;0;3;0;Estadio Alfonso López
Apr 08 2018 - 10:15pm;Atlético Nacional;Independiente Medellín;2;0;2;4;2;5;0;3;0;Estadio Atanasio Girardot
Apr 08 2018 - 10:30pm;Santa Fe;Rionegro Águilas;0;0;0;1;6;3;0;3;0;Estadio Nemesio Camacho El Campín
Apr 09 2018 - 12:30am;Deportes Tolima;Junior;2;1;3;3;3;4;1;4;1;Estadio Manuel Murillo Toro
Apr 10 2018 - 10:00pm;Boyacá Chicó;Alianza Petrolera;3;0;3;7;2;0;0;5;1;Estadio de La Independencia
Apr 10 2018 - 10:00pm;La Equidad;Leones;2;0;2;8;1;4;0;1;0;Estadio Metropolitano de Techo
Apr 11 2018 - 1:00am;Millonarios;Deportivo Pasto;2;0;2;4;6;4;1;4;0;Estadio Nemesio Camacho El Campín
Apr 11 2018 - 9:00pm;Envigado;Atlético Bucaramanga;1;1;2;3;5;3;1;2;0;Estadio Polideportivo Sur
Apr 11 2018 - 11:00pm;Once Caldas;Deportes Tolima;0;1;1;3;3;1;0;2;0;Estadio Palogrande
Apr 12 2018 - 1:00am;Junior;Santa Fe;1;1;2;5;2;4;0;3;0;Estadio Metropolitano Roberto Meléndez
Apr 13 2018 - 1:00am;Rionegro Águilas;Patriotas Boyacá;0;1;1;13;0;2;0;2;0;Estadio Alberto Grisales
Apr 14 2018 - 7:00pm;Deportes Tolima;La Equidad;4;1;5;5;1;4;0;1;0;Estadio Manuel Murillo Toro
Apr 14 2018 - 9:00pm;Jaguares de Córdoba;Boyacá Chicó;2;0;2;3;4;1;0;2;0;Estadio de Fútbol Jaraguay de Montería
Apr 14 2018 - 10:30pm;Santa Fe;Once Caldas;2;2;4;9;4;0;0;3;1;Estadio Nemesio Camacho El Campín
Apr 14 2018 - 11:00pm;Atlético Bucaramanga;Atlético Huila;0;1;1;16;2;1;0;4;0;Estadio Alfonso López
Apr 15 2018 - 1:00am;Leones;Millonarios;2;1;3;5;9;4;0;4;0;Estadio Metropolitano de Itagüí (Itagüí)
Apr 15 2018 - 1:00am;América de Cali;Deportivo Cali;2;1;3;2;9;2;0;4;0;Estadio Olímpico Pascual Guerrero
Apr 15 2018 - 7:00pm;Deportivo Pasto;Envigado;2;0;2;5;5;1;0;2;0;Estadio Departamental Libertad
Apr 15 2018 - 9:00pm;Alianza Petrolera;Independiente Medellín;2;2;4;15;5;3;0;2;0;Estadio Daniel Villa Zapata
Apr 15 2018 - 11:00pm;Patriotas Boyacá;Junior;1;0;1;1;7;1;0;3;0;Estadio de La Independencia
Apr 16 2018 - 1:00am;Atlético Nacional;Rionegro Águilas;1;0;1;7;1;3;0;3;0;Estadio Atanasio Girardot
Apr 17 2018 - 11:00pm;Leones;Deportes Tolima;0;1;1;4;4;2;0;5;0;Estadio Metropolitano de Itagüí (Itagüí)
Apr 18 2018 - 1:00am;Boyacá Chicó;Atlético Bucaramanga;2;1;3;10;3;5;0;2;0;Estadio de La Independencia
Apr 18 2018 - 9:00pm;Atlético Huila;Deportivo Pasto;2;0;2;5;4;1;0;2;0;Estadio Guillermo Plazas Alcid
Apr 18 2018 - 11:00pm;Once Caldas;Patriotas Boyacá;2;0;2;6;4;3;0;3;1;Estadio Palogrande
Apr 19 2018 - 1:00am;Independiente Medellín;Jaguares de Córdoba;2;1;3;5;10;2;0;2;0;Estadio Atanasio Girardot
Apr 19 2018 - 11:00pm;Deportivo Cali;Alianza Petrolera;2;1;3;7;7;4;0;2;0;Estadio Deportivo Cali
Apr 20 2018 - 1:00am;Rionegro Águilas;América de Cali;2;1;3;1;6;5;0;2;2;Estadio Alberto Grisales
Apr 21 2018 - 10:00pm;Deportes Tolima;Millonarios;1;0;1;4;10;3;0;3;1;Estadio Manuel Murillo Toro
Apr 21 2018 - 10:00pm;Patriotas Boyacá;La Equidad;0;0;0;1;10;1;1;5;2;Estadio de La Independencia
Apr 21 2018 - 10:00pm;Atlético Nacional;Once Caldas;1;0;1;6;5;1;0;1;0;Estadio Atanasio Girardot
Apr 21 2018 - 10:00pm;Atlético Bucaramanga;Independiente Medellín;2;4;6;6;1;3;0;1;0;Estadio Alfonso López
Apr 22 2018 - 7:00pm;Envigado;Atlético Huila;0;3;3;10;3;2;0;1;0;Estadio Polideportivo Sur
Apr 22 2018 - 9:00pm;Jaguares de Córdoba;Deportivo Cali;1;0;1;2;3;3;0;5;0;Estadio de Fútbol Jaraguay de Montería
Apr 22 2018 - 10:15pm;América de Cali;Junior;2;2;4;1;7;4;1;2;0;Estadio Olímpico Pascual Guerrero
Apr 22 2018 - 11:00pm;Alianza Petrolera;Rionegro Águilas;2;0;2;4;4;5;0;3;0;Estadio Daniel Villa Zapata
Apr 23 2018 - 1:00am;Santa Fe;Leones;2;1;3;2;8;3;0;3;0;Estadio Nemesio Camacho El Campín
Apr 24 2018 - 1:00am;Deportivo Pasto;Boyacá Chicó;3;0;3;2;4;1;0;0;0;Estadio Departamental Libertad
Apr 25 2018 - 11:00pm;Atlético Huila;Jaguares de Córdoba;1;2;3;7;3;3;0;3;0;Estadio Guillermo Plazas Alcid
Apr 26 2018 - 1:00am;Junior;Atlético Nacional;1;1;2;5;5;4;0;2;0;Estadio Metropolitano Roberto Meléndez
Apr 26 2018 - 11:00pm;La Equidad;Santa Fe;2;0;2;8;2;1;0;5;1;Estadio Metropolitano de Techo
Apr 27 2018 - 1:00am;América de Cali;Alianza Petrolera;2;1;3;6;7;2;0;4;0;Estadio Olímpico Pascual Guerrero
Apr 28 2018 - 1:00am;Deportivo Cali;Atlético Bucaramanga;0;1;1;6;2;3;1;4;0;Estadio Deportivo Cali
Apr 28 2018 - 7:00pm;Boyacá Chicó;Envigado;0;1;1;6;3;2;0;3;0;Estadio de La Independencia
Apr 28 2018 - 9:00pm;Rionegro Águilas;Jaguares de Córdoba;1;1;2;5;5;2;0;1;0;Estadio Alberto Grisales
Apr 28 2018 - 11:00pm;Millonarios;Atlético Huila;1;0;1;5;4;3;0;4;0;Estadio Nemesio Camacho El Campín
Apr 29 2018 - 1:00am;Independiente Medellín;Deportivo Pasto;1;0;1;3;6;5;0;5;1;Estadio Atanasio Girardot
Apr 29 2018 - 7:00pm;Leones;Patriotas Boyacá;1;1;2;4;4;1;0;3;1;Estadio Metropolitano de Itagüí (Itagüí)
Apr 29 2018 - 9:00pm;Deportes Tolima;Santa Fe;0;0;0;4;3;3;0;4;0;Estadio Manuel Murillo Toro
Apr 29 2018 - 10:15pm;Junior;Alianza Petrolera;0;0;0;8;4;1;0;1;0;Estadio Metropolitano Roberto Meléndez
Apr 29 2018 - 11:00pm;Once Caldas;América de Cali;2;2;4;7;7;3;0;2;1;Estadio Palogrande
Apr 30 2018 - 1:00am;La Equidad;Atlético Nacional;1;0;1;1;7;1;0;3;0;Estadio Metropolitano de Techo
May 02 2018 - 11:00pm;Millonarios;Envigado;1;0;1;6;1;4;0;4;1;Estadio Nemesio Camacho El Campín
May 03 2018 - 1:00am;Deportivo Cali;Atlético Nacional;0;2;2;6;0;6;1;8;0;Estadio Olímpico Pascual Guerrero
May 04 2018 - 1:00am;Independiente Medellín;América de Cali;3;1;4;8;4;5;0;6;1;Estadio Atanasio Girardot
May 06 2018 - 7:00pm;Envigado;Independiente Medellín;2;0;2;2;2;2;1;3;0;Estadio Polideportivo Sur
May 06 2018 - 9:00pm;Atlético Huila;Boyacá Chicó;0;1;1;2;8;2;0;5;0;Estadio Guillermo Plazas Alcid
May 06 2018 - 11:00pm;Santa Fe;Millonarios;1;0;1;6;1;5;2;5;0;Estadio Nemesio Camacho El Campín
May 06 2018 - 11:00pm;Patriotas Boyacá;Deportes Tolima;0;0;0;0;4;1;0;1;0;Estadio de La Independencia
May 06 2018 - 11:00pm;América de Cali;La Equidad;1;1;2;8;6;6;1;2;1;Estadio Olímpico Pascual Guerrero
May 06 2018 - 11:00pm;Alianza Petrolera;Once Caldas;4;1;5;1;4;1;0;3;0;Estadio Daniel Villa Zapata
May 06 2018 - 11:00pm;Jaguares de Córdoba;Junior;1;2;3;2;11;4;0;2;0;Estadio de Fútbol Jaraguay de Montería
May 06 2018 - 11:00pm;Atlético Bucaramanga;Rionegro Águilas;2;2;4;12;3;5;0;0;0;Estadio Alfonso López
May 06 2018 - 11:00pm;Deportivo Pasto;Deportivo Cali;0;0;0;8;3;1;0;3;0;Estadio Departamental Libertad
May 07 2018 - 1:00am;Atlético Nacional;Leones;1;0;1;11;6;3;0;1;0;Estadio Atanasio Girardot
May 12 2018 - 11:00pm;Patriotas Boyacá;Atlético Huila;1;1;2;3;6;2;0;1;0;Estadio de La Independencia
May 13 2018 - 1:00am;Deportivo Cali;Atlético Nacional;1;0;1;2;5;2;0;3;0;Estadio Deportivo Cali
May 13 2018 - 10:15pm;Junior;Independiente Medellín;0;1;1;8;0;1;0;6;0;Estadio Metropolitano Roberto Meléndez
May 14 2018 - 12:30am;Once Caldas;Deportes Tolima;1;0;1;7;12;0;0;1;0;Estadio Palogrande
May 19 2018 - 11:00pm;Atlético Nacional;Deportivo Cali;2;0;2;5;2;1;0;7;2;Estadio Atanasio Girardot
May 20 2018 - 1:00am;Atlético Huila;Patriotas Boyacá;0;0;0;4;2;4;0;2;0;Estadio Guillermo Plazas Alcid
May 20 2018 - 10:15pm;Deportes Tolima;Once Caldas;3;0;3;8;4;3;0;4;0;Estadio Manuel Murillo Toro
May 21 2018 - 12:30am;Independiente Medellín;Junior;2;2;4;1;7;4;0;3;0;Estadio Atanasio Girardot
May 30 2018 - 12:45am;Atlético Huila;Atlético Nacional;0;0;0;2;5;1;0;2;0;Estadio Nemesio Camacho El Campín
May 31 2018 - 12:30am;Deportes Tolima;Independiente Medellín;1;0;1;3;3;2;0;2;0;Estadio Manuel Murillo Toro
Jun 02 2018 - 11:00pm;Atlético Nacional;Atlético Huila;0;0;0;13;1;2;0;4;1;Estadio Atanasio Girardot
Jun 03 2018 - 10:30pm;Independiente Medellín;Deportes Tolima;1;0;1;-1;-1;2;0;4;0;Estadio Atanasio Girardot
Jun 07 2018 - 12:30am;Deportes Tolima;Atlético Nacional;0;1;1;8;3;0;0;2;0;Estadio Manuel Murillo Toro
Jun 10 2018 - 12:15am;Atlético Nacional;Deportes Tolima;1;2;3;8;9;1;2;3;0;Estadio Atanasio Girardot
Jul 20 2018 - 10:00pm;Alianza Petrolera;La Equidad;0;2;2;12;0;5;0;2;0;Estadio Daniel Villa Zapata
Jul 21 2018 - 10:30pm;Deportivo Pasto;Rionegro Águilas;0;1;1;6;3;2;0;2;0;Estadio Departamental Libertad
Jul 21 2018 - 11:00pm;Atlético Bucaramanga;Junior;0;0;0;1;4;2;0;1;0;Estadio Alfonso López
