date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Feb 28 2015 - 7:00pm;Deportivo Pasto;Independiente Medellín;0;3;3;6;4;2;0;4;0;Estadio Departamental Libertad
Feb 28 2015 - 9:00pm;Deportes Tolima;La Equidad;1;0;1;4;3;2;0;2;0;Estadio Manuel Murillo Toro
Feb 28 2015 - 11:00pm;Junior;Envigado;0;0;0;6;2;3;0;5;0;Estadio Metropolitano Roberto Meléndez
Feb 28 2015 - 11:00pm;Once Caldas;Boyacá Chicó;2;2;4;10;2;3;1;4;0;Estadio Palogrande
Mar 01 2015 - 1:00am;Atlético Huila;Cúcuta Deportivo;3;0;3;-1;-1;3;0;2;1;Estadio Guillermo Plazas Alcid
Mar 01 2015 - 7:00pm;Patriotas Boyacá;Rionegro Águilas;1;0;1;2;5;2;1;3;0;Estadio de La Independencia
Mar 01 2015 - 9:00pm;Jaguares de Córdoba;Alianza Petrolera;2;0;2;-1;-1;4;1;3;0;Estadio de Fútbol Jaraguay de Montería
Mar 01 2015 - 10:00pm;Atlético Nacional;Uniautónoma;4;0;4;8;3;2;0;2;1;Estadio Atanasio Girardot
Mar 01 2015 - 11:00pm;Deportivo Cali;Millonarios;5;1;6;8;6;1;0;3;0;Estadio Deportivo Cali
Mar 02 2015 - 1:00am;Santa Fe;Cortuluá;3;0;3;5;6;3;0;4;0;Estadio Nemesio Camacho El Campín
Mar 07 2015 - 7:00pm;Envigado;Rionegro Águilas;1;0;1;3;7;3;0;1;0;Estadio Polideportivo Sur
Mar 07 2015 - 9:00pm;Millonarios;La Equidad;1;1;2;4;5;1;0;4;0;Estadio Nemesio Camacho El Campín
Mar 07 2015 - 11:00pm;Atlético Huila;Santa Fe;2;2;4;9;1;2;0;4;0;Estadio Guillermo Plazas Alcid
Mar 07 2015 - 11:00pm;Deportivo Pasto;Alianza Petrolera;0;0;0;10;2;3;0;1;0;Estadio Departamental Libertad
Mar 08 2015 - 1:00am;Independiente Medellín;Boyacá Chicó;1;1;2;2;3;2;1;4;1;Estadio Atanasio Girardot
Mar 08 2015 - 7:00pm;Cortuluá;Jaguares de Córdoba;1;2;3;7;6;4;1;5;0;Estadio Doce de Octubre
Mar 08 2015 - 9:00pm;Junior;Uniautónoma;2;1;3;7;3;3;0;4;2;Estadio Metropolitano Roberto Meléndez
Mar 08 2015 - 10:00pm;Once Caldas;Atlético Nacional;3;3;6;8;8;3;0;2;0;Estadio Palogrande
Mar 08 2015 - 11:00pm;Cúcuta Deportivo;Deportivo Cali;2;4;6;5;6;2;1;3;0;Estadio General Santander
Mar 09 2015 - 1:00am;Patriotas Boyacá;Deportes Tolima;1;0;1;6;2;3;1;3;1;Estadio de La Independencia
Mar 10 2015 - 11:00pm;Envigado;Deportivo Pasto;2;1;3;1;2;3;0;2;1;Estadio Polideportivo Sur
Mar 11 2015 - 1:00am;Rionegro Águilas;Millonarios;0;0;0;4;6;1;0;1;0;Estadio Hernán Ramírez Villegas
Mar 11 2015 - 9:00pm;Alianza Petrolera;Cortuluá;1;1;2;-1;-1;3;0;4;0;Estadio Álvaro Gómez Hurtado
Mar 11 2015 - 11:00pm;Cúcuta Deportivo;Deportes Tolima;1;1;2;2;1;2;0;4;0;Estadio General Santander
Mar 11 2015 - 11:00pm;Uniautónoma;Jaguares de Córdoba;1;1;2;3;9;2;0;2;0;Estadio Metropolitano Roberto Meléndez
Mar 12 2015 - 1:00am;Santa Fe;Once Caldas;0;1;1;5;2;3;0;4;0;Estadio Nemesio Camacho El Campín
Mar 12 2015 - 1:00am;Independiente Medellín;Atlético Huila;2;0;2;3;6;2;0;5;0;Estadio Atanasio Girardot
Mar 12 2015 - 11:00pm;Boyacá Chicó;Patriotas Boyacá;1;1;2;6;3;6;0;3;0;Estadio de La Independencia
Mar 13 2015 - 1:00am;Deportivo Cali;Junior;3;2;5;-1;-1;5;1;4;3;Estadio Deportivo Cali
Mar 14 2015 - 7:00pm;Once Caldas;Rionegro Águilas;1;1;2;5;7;4;0;3;0;Estadio Palogrande
Mar 14 2015 - 9:00pm;Jaguares de Córdoba;Envigado;2;1;3;-1;-1;2;0;3;0;Estadio de Fútbol Jaraguay de Montería
Mar 14 2015 - 9:00pm;Alianza Petrolera;Cúcuta Deportivo;3;2;5;-1;-1;2;0;1;0;Estadio Álvaro Gómez Hurtado
Mar 14 2015 - 11:00pm;Millonarios;Santa Fe;0;0;0;5;5;2;0;3;0;Estadio Nemesio Camacho El Campín
Mar 15 2015 - 1:00am;Deportes Tolima;Atlético Huila;3;1;4;5;9;0;0;2;0;Estadio Manuel Murillo Toro
Mar 15 2015 - 7:00pm;La Equidad;Deportivo Pasto;1;1;2;8;3;1;0;1;0;Estadio Metropolitano de Techo
Mar 15 2015 - 9:00pm;Patriotas Boyacá;Boyacá Chicó;1;1;2;-1;-1;4;0;4;0;Estadio de La Independencia
Mar 15 2015 - 10:00pm;Atlético Nacional;Independiente Medellín;3;1;4;1;4;3;0;4;0;Estadio Atanasio Girardot
Mar 15 2015 - 11:00pm;Cortuluá;Deportivo Cali;2;1;3;4;8;4;1;4;1;Estadio Doce de Octubre
Mar 16 2015 - 1:00am;Uniautónoma;Junior;0;2;2;3;5;1;0;1;0;Estadio Metropolitano Roberto Meléndez
Mar 21 2015 - 7:00pm;Boyacá Chicó;La Equidad;1;2;3;1;9;3;0;5;1;Estadio de La Independencia
Mar 21 2015 - 9:00pm;Independiente Medellín;Cortuluá;2;1;3;4;4;1;0;5;0;Estadio Atanasio Girardot
Mar 21 2015 - 11:00pm;Envigado;Jaguares de Córdoba;2;0;2;7;0;2;0;3;0;Estadio Polideportivo Sur
Mar 22 2015 - 1:00am;Santa Fe;Uniautónoma;4;1;5;6;2;0;0;3;0;Estadio Nemesio Camacho El Campín
Mar 22 2015 - 8:15pm;Atlético Huila;Once Caldas;1;0;1;5;0;3;0;4;1;Estadio Guillermo Plazas Alcid
Mar 22 2015 - 8:15pm;Junior;Millonarios;2;0;2;4;4;0;0;2;0;Estadio Metropolitano Roberto Meléndez
Mar 22 2015 - 10:00pm;Deportivo Cali;Atlético Nacional;3;1;4;8;6;1;0;3;0;Estadio Deportivo Cali
Mar 22 2015 - 10:30pm;Rionegro Águilas;Deportes Tolima;0;0;0;2;3;1;0;5;0;Estadio Alberto Grisales
Mar 23 2015 - 12:30am;Deportivo Pasto;Patriotas Boyacá;1;3;4;6;5;2;0;3;0;Estadio Departamental Libertad
Mar 23 2015 - 9:00pm;Cúcuta Deportivo;Alianza Petrolera;0;0;0;2;6;4;1;4;0;Estadio General Santander
Mar 25 2015 - 1:00am;Santa Fe;Independiente Medellín;3;1;4;1;4;1;0;3;0;Estadio Nemesio Camacho El Campín
Mar 25 2015 - 11:00pm;Junior;Patriotas Boyacá;2;0;2;2;2;2;0;5;1;Estadio Metropolitano Roberto Meléndez
Mar 26 2015 - 1:00am;Millonarios;Deportivo Pasto;5;1;6;8;1;1;0;3;0;Estadio Nemesio Camacho El Campín
Mar 28 2015 - 12:45am;Cortuluá;Uniautónoma;0;1;1;6;6;4;0;3;0;Estadio Doce de Octubre
Mar 28 2015 - 7:00pm;Patriotas Boyacá;Santa Fe;0;0;0;5;4;3;0;3;0;Estadio de La Independencia
Mar 28 2015 - 9:00pm;Jaguares de Córdoba;La Equidad;1;1;2;-1;-1;5;2;5;0;Estadio de Fútbol Jaraguay de Montería
Mar 28 2015 - 11:00pm;Deportivo Pasto;Deportivo Cali;1;4;5;7;5;1;0;1;0;Estadio Departamental Libertad
Mar 29 2015 - 1:00am;Atlético Nacional;Deportes Tolima;2;0;2;1;5;3;0;3;0;Estadio Atanasio Girardot
Mar 29 2015 - 8:15pm;Atlético Huila;Envigado;2;1;3;7;4;4;0;4;1;Estadio Guillermo Plazas Alcid
Mar 29 2015 - 8:15pm;Junior;Rionegro Águilas;1;1;2;7;1;1;0;2;0;Estadio Metropolitano Roberto Meléndez
Mar 29 2015 - 10:00pm;Cúcuta Deportivo;Independiente Medellín;1;2;3;12;4;3;0;3;0;Estadio General Santander
Mar 29 2015 - 10:30pm;Once Caldas;Alianza Petrolera;2;2;4;10;1;2;0;3;0;Estadio Palogrande
Mar 30 2015 - 12:30am;Millonarios;Boyacá Chicó;3;1;4;10;2;3;0;3;1;Estadio Nemesio Camacho El Campín
Apr 01 2015 - 1:00am;Santa Fe;Deportes Tolima;1;0;1;10;4;4;0;2;0;Estadio Nemesio Camacho El Campín
Apr 01 2015 - 10:00pm;Once Caldas;Millonarios;1;2;3;6;4;2;1;2;0;Estadio Palogrande
Apr 02 2015 - 12:00am;Boyacá Chicó;Atlético Nacional;3;2;5;9;3;2;0;3;1;Estadio de La Independencia
Apr 04 2015 - 7:00pm;La Equidad;Patriotas Boyacá;0;0;0;2;2;1;0;1;0;Estadio Metropolitano de Techo
Apr 04 2015 - 9:00pm;Jaguares de Córdoba;Cúcuta Deportivo;1;1;2;-1;-1;4;0;6;0;Estadio de Fútbol Jaraguay de Montería
Apr 04 2015 - 10:00pm;Santa Fe;Deportivo Pasto;4;0;4;1;3;1;0;2;0;Estadio Nemesio Camacho El Campín
Apr 04 2015 - 11:00pm;Atlético Nacional;Cortuluá;1;3;4;9;3;2;0;5;0;Estadio Atanasio Girardot
Apr 05 2015 - 1:00am;Boyacá Chicó;Atlético Huila;0;1;1;-1;-1;5;0;7;1;Estadio de La Independencia
Apr 05 2015 - 1:00am;Deportivo Cali;Envigado;0;2;2;10;1;3;0;4;0;Estadio Deportivo Cali
Apr 05 2015 - 7:00pm;Rionegro Águilas;Independiente Medellín;0;1;1;5;8;0;1;2;0;Estadio Alberto Grisales
Apr 05 2015 - 9:00pm;Alianza Petrolera;Junior;0;0;0;-1;-1;4;0;2;0;Estadio Álvaro Gómez Hurtado
Apr 05 2015 - 11:00pm;Uniautónoma;Millonarios;2;1;3;4;19;2;0;2;1;Estadio Metropolitano Roberto Meléndez
Apr 06 2015 - 1:00am;Deportes Tolima;Once Caldas;1;1;2;9;2;3;0;3;0;Estadio Manuel Murillo Toro
Apr 08 2015 - 12:45am;Deportivo Cali;Cortuluá;1;1;2;6;2;2;0;3;0;Estadio Deportivo Cali
Apr 08 2015 - 8:30pm;Rionegro Águilas;Jaguares de Córdoba;1;0;1;7;1;0;0;3;0;Estadio Alberto Grisales
Apr 08 2015 - 8:30pm;Atlético Huila;Millonarios;2;2;4;7;4;1;0;6;1;Estadio Guillermo Plazas Alcid
Apr 08 2015 - 11:00pm;Uniautónoma;Cúcuta Deportivo;0;0;0;4;4;2;0;4;1;Estadio Metropolitano Roberto Meléndez
Apr 09 2015 - 1:00am;Independiente Medellín;Patriotas Boyacá;1;0;1;4;8;1;0;2;0;Estadio Atanasio Girardot
Apr 09 2015 - 9:00pm;Alianza Petrolera;La Equidad;2;2;4;-1;-1;2;0;5;0;Estadio Álvaro Gómez Hurtado
Apr 09 2015 - 11:00pm;Envigado;Once Caldas;2;1;3;5;4;4;1;5;1;Estadio Polideportivo Sur
Apr 10 2015 - 1:00am;Deportivo Pasto;Junior;0;0;0;5;0;3;1;4;1;Estadio Departamental Libertad
Apr 11 2015 - 8:15pm;Atlético Huila;Rionegro Águilas;3;3;6;9;2;2;0;2;0;Estadio Guillermo Plazas Alcid
Apr 11 2015 - 8:30pm;Cortuluá;Deportes Tolima;1;1;2;4;6;1;0;2;1;Estadio Doce de Octubre
Apr 11 2015 - 10:30pm;Patriotas Boyacá;Uniautónoma;1;0;1;-1;-1;4;1;2;0;Estadio de La Independencia
Apr 12 2015 - 12:45am;Independiente Medellín;Deportivo Cali;2;2;4;5;3;2;1;1;0;Estadio Atanasio Girardot
Apr 12 2015 - 7:00pm;Deportivo Pasto;Boyacá Chicó;0;1;1;12;1;2;1;4;1;Estadio Departamental Libertad
Apr 12 2015 - 9:00pm;Jaguares de Córdoba;Atlético Nacional;0;1;1;-1;-1;3;0;3;0;Estadio de Fútbol Jaraguay de Montería
Apr 12 2015 - 10:00pm;Junior;Santa Fe;3;1;4;5;12;1;0;2;0;Estadio Metropolitano Roberto Meléndez
Apr 12 2015 - 11:00pm;Once Caldas;La Equidad;2;2;4;7;0;1;0;3;0;Estadio Palogrande
Apr 13 2015 - 1:00am;Cúcuta Deportivo;Envigado;0;0;0;-1;-1;4;1;1;0;Estadio General Santander
Apr 16 2015 - 1:00am;Millonarios;Alianza Petrolera;3;1;4;5;3;2;0;3;0;Estadio Nemesio Camacho El Campín
Apr 18 2015 - 7:00pm;La Equidad;Atlético Huila;1;2;3;3;4;4;1;3;0;Estadio Metropolitano de Techo
Apr 18 2015 - 9:00pm;Alianza Petrolera;Envigado;1;2;3;-1;-1;3;0;3;0;Estadio Álvaro Gómez Hurtado
Apr 18 2015 - 11:00pm;Uniautónoma;Independiente Medellín;1;1;2;3;7;2;0;3;0;Estadio Metropolitano Roberto Meléndez
Apr 19 2015 - 1:00am;Atlético Nacional;Junior;2;2;4;3;7;4;0;3;0;Estadio Atanasio Girardot
Apr 19 2015 - 7:00pm;Deportes Tolima;Deportivo Pasto;2;1;3;11;1;1;0;6;1;Estadio Metropolitano de Techo
Apr 19 2015 - 9:00pm;Jaguares de Córdoba;Millonarios;3;3;6;-1;-1;3;0;2;0;Estadio de Fútbol Jaraguay de Montería
Apr 19 2015 - 10:00pm;Santa Fe;Deportivo Cali;0;1;1;12;1;5;0;5;0;Estadio Nemesio Camacho El Campín
Apr 19 2015 - 11:45pm;Cortuluá;Patriotas Boyacá;2;0;2;4;10;3;0;3;0;Estadio Doce de Octubre
Apr 20 2015 - 1:45am;Cúcuta Deportivo;Once Caldas;1;2;3;-1;-1;4;2;3;1;Estadio General Santander
Apr 21 2015 - 1:00am;Boyacá Chicó;Rionegro Águilas;0;1;1;5;4;5;0;2;0;Estadio de La Independencia
Apr 25 2015 - 1:00am;Boyacá Chicó;Cortuluá;2;1;3;-1;-1;2;0;3;0;Estadio de La Independencia
Apr 25 2015 - 7:00pm;La Equidad;Cúcuta Deportivo;3;1;4;4;1;0;0;1;0;Estadio Metropolitano de Techo
Apr 25 2015 - 9:00pm;Atlético Huila;Deportivo Pasto;3;1;4;2;3;1;0;4;1;Estadio Guillermo Plazas Alcid
Apr 25 2015 - 11:00pm;Independiente Medellín;Junior;1;2;3;3;5;2;0;2;0;Estadio Atanasio Girardot
Apr 26 2015 - 1:00am;Santa Fe;Jaguares de Córdoba;3;0;3;3;2;3;1;4;1;Estadio Nemesio Camacho El Campín
Apr 26 2015 - 7:00pm;Rionegro Águilas;Once Caldas;2;1;3;4;6;1;0;2;0;Estadio Alberto Grisales
Apr 26 2015 - 9:00pm;Alianza Petrolera;Atlético Nacional;0;1;1;-1;-1;5;0;2;0;Estadio Daniel Villa Zapata
Apr 26 2015 - 10:00pm;Deportivo Cali;Patriotas Boyacá;0;0;0;4;4;1;0;4;0;Estadio Deportivo Cali
Apr 26 2015 - 11:00pm;Envigado;Millonarios;0;0;0;1;8;2;0;0;0;Estadio Polideportivo Sur
Apr 27 2015 - 1:00am;Uniautónoma;Deportes Tolima;0;2;2;5;6;3;1;3;0;Estadio Metropolitano Roberto Meléndez
Apr 30 2015 - 12:45am;La Equidad;Atlético Nacional;2;0;2;-1;-1;6;0;3;0;Estadio Nemesio Camacho El Campín
May 02 2015 - 1:00am;Envigado;Santa Fe;0;0;0;5;8;1;0;0;0;Estadio Polideportivo Sur
May 02 2015 - 7:00pm;Once Caldas;Cortuluá;3;2;5;3;3;3;1;1;1;Estadio Palogrande
May 02 2015 - 9:00pm;Cúcuta Deportivo;Rionegro Águilas;2;1;3;3;2;1;0;4;0;Estadio General Santander
May 02 2015 - 11:00pm;Junior;Deportes Tolima;1;1;2;4;5;4;0;1;0;Estadio Metropolitano Roberto Meléndez
May 03 2015 - 1:00am;Patriotas Boyacá;Jaguares de Córdoba;2;1;3;2;1;2;0;3;1;Estadio de La Independencia
May 03 2015 - 8:15pm;Atlético Huila;Uniautónoma;3;1;4;-1;-1;3;2;4;0;Estadio Guillermo Plazas Alcid
May 03 2015 - 8:15pm;Deportivo Pasto;La Equidad;1;2;3;5;5;4;0;2;0;Estadio Departamental Libertad
May 03 2015 - 10:00pm;Millonarios;Atlético Nacional;0;0;0;6;3;2;0;1;0;Estadio Nemesio Camacho El Campín
May 03 2015 - 10:30pm;Independiente Medellín;Alianza Petrolera;2;2;4;5;2;2;0;6;0;Estadio Atanasio Girardot
May 04 2015 - 12:30am;Deportivo Cali;Boyacá Chicó;3;0;3;8;1;6;0;4;2;Estadio Deportivo Cali
May 09 2015 - 7:00pm;La Equidad;Uniautónoma;1;0;1;3;2;4;0;3;0;Estadio Metropolitano de Techo
May 09 2015 - 9:00pm;Jaguares de Córdoba;Boyacá Chicó;2;0;2;-1;-1;3;1;4;0;Estadio de Fútbol Jaraguay de Montería
May 09 2015 - 11:00pm;Deportivo Pasto;Cúcuta Deportivo;1;0;1;10;4;4;0;3;0;Estadio Departamental Libertad
May 10 2015 - 1:00am;Millonarios;Independiente Medellín;3;1;4;5;2;6;0;2;0;Estadio Nemesio Camacho El Campín
May 10 2015 - 3:00pm;Atlético Nacional;Santa Fe;2;0;2;4;4;3;0;2;0;Estadio Atanasio Girardot
May 10 2015 - 7:00pm;Rionegro Águilas;Cortuluá;1;0;1;3;5;1;0;5;0;Estadio Alberto Grisales
May 10 2015 - 9:00pm;Junior;Atlético Huila;0;1;1;9;1;2;0;8;0;Estadio Metropolitano Roberto Meléndez
May 10 2015 - 10:00pm;Once Caldas;Deportivo Cali;2;3;5;2;9;5;1;6;0;Estadio Palogrande
May 10 2015 - 11:00pm;Deportes Tolima;Alianza Petrolera;1;0;1;9;4;2;0;4;1;Estadio Metropolitano de Techo
May 11 2015 - 1:00am;Patriotas Boyacá;Envigado;0;1;1;8;0;4;0;6;1;Estadio de La Independencia
May 16 2015 - 1:00am;Uniautónoma;Once Caldas;2;2;4;4;4;4;0;3;0;Estadio Metropolitano Roberto Meléndez
May 16 2015 - 8:15pm;Cortuluá;La Equidad;0;0;0;5;7;1;0;3;1;Estadio Doce de Octubre
May 16 2015 - 10:30pm;Atlético Nacional;Cúcuta Deportivo;2;2;4;6;2;0;0;4;0;Estadio Atanasio Girardot
May 17 2015 - 12:45am;Deportivo Cali;Atlético Huila;0;1;1;3;1;3;0;3;0;Estadio Deportivo Cali
May 17 2015 - 9:00pm;Deportes Tolima;Jaguares de Córdoba;5;0;5;1;2;1;0;2;0;Estadio Metropolitano de Techo
May 17 2015 - 9:00pm;Alianza Petrolera;Patriotas Boyacá;2;1;3;-1;-1;2;0;0;0;Estadio Daniel Villa Zapata
May 17 2015 - 9:00pm;Santa Fe;Millonarios;1;3;4;-1;-1;2;0;5;0;Estadio Nemesio Camacho El Campín
May 17 2015 - 9:00pm;Boyacá Chicó;Junior;0;2;2;-1;-1;5;0;2;0;Estadio de La Independencia
May 17 2015 - 9:00pm;Rionegro Águilas;Deportivo Pasto;6;0;6;2;1;1;0;2;0;Estadio Alberto Grisales
May 17 2015 - 9:00pm;Envigado;Independiente Medellín;0;2;2;2;6;2;0;2;0;Estadio Polideportivo Sur
May 20 2015 - 11:30pm;Atlético Nacional;Deportivo Cali;3;3;6;3;4;2;0;3;0;Estadio Atanasio Girardot
May 21 2015 - 1:30am;Deportes Tolima;Atlético Huila;2;1;3;8;3;3;0;3;1;Estadio Metropolitano de Techo
May 21 2015 - 11:45pm;Junior;Independiente Medellín;2;2;4;4;5;1;1;3;0;Estadio Metropolitano Roberto Meléndez
May 22 2015 - 1:45am;Millonarios;Envigado;4;0;4;11;3;2;0;3;0;Estadio Nemesio Camacho El Campín
May 24 2015 - 12:45am;Deportivo Cali;Atlético Nacional;1;0;1;4;1;1;0;3;0;Estadio Deportivo Cali
May 24 2015 - 8:15pm;Independiente Medellín;Junior;1;0;1;3;5;6;1;2;0;Estadio Atanasio Girardot
May 24 2015 - 10:30pm;Atlético Huila;Deportes Tolima;2;3;5;6;2;4;1;3;1;Estadio Centenario (Armenia)
