date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Feb 26 2022 - 9:05pm;Deportivo Pereira;La Equidad;2;3;5;7;4;2;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Feb 26 2022 - 11:10pm;Deportes Tolima;Junior;0;2;2;5;3;4;0;4;0;Estadio Manuel Murillo Toro (Ibagué)
Feb 27 2022 - 1:15am;Millonarios;Cortuluá;1;0;1;5;5;3;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Feb 27 2022 - 9:05pm;Unión Magdalena;Deportivo Cali;0;2;2;5;5;2;0;3;0;Estadio Sierra Nevada (Santa Marta)
Feb 27 2022 - 11:10pm;Atlético Bucaramanga;Atlético Nacional;3;1;4;0;2;5;0;1;1;Estadio Alfonso López (Bucaramanga)
Feb 28 2022 - 1:15am;América de Cali;Once Caldas;2;0;2;2;5;3;0;4;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Mar 01 2022 - 12:40am;Patriotas Boyacá;Santa Fe;1;1;2;11;5;3;0;5;1;Estadio de La Independencia (Tunja)
Mar 01 2022 - 10:30pm;Deportivo Pasto;Alianza Petrolera;1;1;2;5;5;1;0;4;0;Estadio Departamental Libertad (San Juan de Pasto)
Mar 02 2022 - 12:35am;Independiente Medellín;Rionegro Águilas;4;0;4;3;3;3;0;3;0;Estadio Atanasio Girardot (Medellín)
Mar 05 2022 - 12:40am;Once Caldas;Deportivo Pereira;0;0;0;5;7;3;0;2;0;Estadio Palogrande (Manizales)
Mar 05 2022 - 9:05pm;Junior;Unión Magdalena;3;1;4;0;2;2;0;5;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Mar 05 2022 - 11:10pm;Deportivo Cali;América de Cali;0;1;1;8;2;3;0;3;2;Estadio Deportivo Cali (Palmira)
Mar 06 2022 - 1:15am;La Equidad;Patriotas Boyacá;1;1;2;10;2;4;0;3;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Mar 06 2022 - 9:05pm;Alianza Petrolera;Atlético Bucaramanga;2;2;4;3;6;3;0;3;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Mar 06 2022 - 11:10pm;Santa Fe;Millonarios;0;3;3;3;5;6;1;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Mar 07 2022 - 1:15am;Atlético Nacional;Independiente Medellín;2;0;2;7;3;5;0;2;1;Estadio Atanasio Girardot (Medellín)
Mar 08 2022 - 12:40am;Cortuluá;Deportes Tolima;1;3;4;8;1;2;0;1;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Mar 08 2022 - 10:30pm;Rionegro Águilas;Envigado;1;2;3;4;0;3;0;2;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Mar 09 2022 - 12:35am;Jaguares de Córdoba;Deportivo Pasto;1;0;1;1;4;2;0;2;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Mar 10 2022 - 1:00am;Deportivo Pereira;Once Caldas;0;1;1;3;3;3;1;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Mar 16 2022 - 9:00pm;Deportes Tolima;Patriotas Boyacá;1;2;3;3;5;2;0;4;0;Estadio Manuel Murillo Toro (Ibagué)
Mar 16 2022 - 11:05pm;Atlético Bucaramanga;Deportivo Cali;1;0;1;5;5;2;0;2;0;Estadio Alfonso López (Bucaramanga)
Mar 17 2022 - 1:10am;Deportivo Pasto;Santa Fe;2;4;6;4;3;4;0;4;0;Estadio Departamental Libertad (San Juan de Pasto)
Mar 18 2022 - 12:45am;Atlético Nacional;Jaguares de Córdoba;3;1;4;3;3;3;0;2;1;Estadio Atanasio Girardot (Medellín)
Mar 18 2022 - 10:30pm;Unión Magdalena;Cortuluá;0;2;2;9;4;4;0;2;0;Estadio Sierra Nevada (Santa Marta)
Mar 19 2022 - 1:00am;Millonarios;Once Caldas;1;0;1;3;3;1;0;4;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Mar 19 2022 - 10:30pm;Alianza Petrolera;Rionegro Águilas;2;1;3;2;3;3;0;3;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Mar 20 2022 - 1:00am;América de Cali;Independiente Medellín;1;3;4;4;4;1;0;5;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Mar 20 2022 - 9:05pm;Envigado;La Equidad;1;1;2;2;1;0;0;7;0;Estadio Polideportivo Sur (Envigado)
Mar 20 2022 - 11:10pm;Deportivo Pereira;Junior;1;0;1;2;5;6;0;2;1;Estadio Hernán Ramírez Villegas (Pereira)
Mar 21 2022 - 8:45pm;Jaguares de Córdoba;Unión Magdalena;2;0;2;1;7;4;0;3;1;Estadio de Fútbol Jaraguay de Montería (Montería)
Mar 21 2022 - 11:10pm;Deportivo Cali;Atlético Nacional;3;3;6;2;11;4;0;4;0;Estadio Deportivo Cali (Palmira)
Mar 22 2022 - 1:15am;Santa Fe;Atlético Bucaramanga;3;1;4;5;4;1;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Mar 22 2022 - 11:00pm;Once Caldas;Deportes Tolima;2;2;4;10;2;3;0;1;0;Estadio Palogrande (Manizales)
Mar 23 2022 - 1:05am;Patriotas Boyacá;América de Cali;2;1;3;4;4;3;0;4;2;Estadio de La Independencia (Tunja)
Mar 23 2022 - 7:00pm;Cortuluá;Envigado;1;1;2;7;2;1;0;4;1;Estadio Doce de Octubre (Tuluá)
Mar 23 2022 - 9:05pm;La Equidad;Alianza Petrolera;2;1;3;3;2;3;0;0;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Mar 23 2022 - 11:10pm;Rionegro Águilas;Deportivo Pereira;1;0;1;2;5;5;0;3;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Mar 24 2022 - 1:15am;Independiente Medellín;Millonarios;1;0;1;5;4;4;1;4;0;Estadio Atanasio Girardot (Medellín)
Mar 25 2022 - 9:00pm;Junior;Deportivo Pasto;1;1;2;8;1;3;0;5;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Mar 26 2022 - 7:00pm;Atlético Bucaramanga;Jaguares de Córdoba;1;0;1;5;2;3;0;3;0;Estadio Alfonso López (Bucaramanga)
Mar 26 2022 - 9:05pm;Envigado;Once Caldas;1;1;2;7;2;2;0;3;2;Estadio Polideportivo Sur (Envigado)
Mar 26 2022 - 11:10pm;Unión Magdalena;Rionegro Águilas;2;1;3;3;1;3;1;3;0;Estadio Sierra Nevada (Santa Marta)
Mar 27 2022 - 1:15am;Deportivo Pereira;Independiente Medellín;1;1;2;5;5;2;0;4;1;Estadio Hernán Ramírez Villegas (Pereira)
Mar 27 2022 - 8:10pm;Deportivo Cali;Cortuluá;2;1;3;5;6;2;1;0;0;Estadio Deportivo Cali (Palmira)
Mar 27 2022 - 10:15pm;Alianza Petrolera;Patriotas Boyacá;2;1;3;8;4;0;0;2;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Mar 28 2022 - 12:30am;Deportes Tolima;América de Cali;1;0;1;8;7;3;0;0;0;Estadio Manuel Murillo Toro (Ibagué)
Mar 28 2022 - 10:30pm;Deportivo Pasto;La Equidad;1;1;2;6;6;1;0;2;0;Estadio Departamental Libertad (San Juan de Pasto)
Mar 29 2022 - 12:35am;Atlético Nacional;Santa Fe;2;1;3;4;5;3;0;2;0;Estadio Atanasio Girardot (Medellín)
Mar 31 2022 - 1:00am;Millonarios;Junior;1;0;1;12;4;2;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Apr 02 2022 - 12:40am;La Equidad;Deportivo Cali;0;0;0;0;4;1;0;1;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Apr 02 2022 - 7:00pm;Independiente Medellín;Envigado;2;1;3;4;2;3;0;9;0;Estadio Atanasio Girardot (Medellín)
Apr 02 2022 - 9:05pm;Deportivo Pereira;Deportes Tolima;0;2;2;9;1;2;0;5;1;Estadio Hernán Ramírez Villegas (Pereira)
Apr 02 2022 - 11:10pm;Patriotas Boyacá;Atlético Nacional;0;2;2;9;4;3;0;3;0;Estadio de La Independencia (Tunja)
Apr 03 2022 - 1:15am;Junior;Alianza Petrolera;3;1;4;5;7;1;0;2;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Apr 03 2022 - 8:00pm;Rionegro Águilas;Jaguares de Córdoba;1;1;2;8;3;2;0;4;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Apr 03 2022 - 10:30pm;América de Cali;Millonarios;3;2;5;4;5;2;0;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Apr 04 2022 - 12:35am;Santa Fe;Unión Magdalena;1;0;1;8;1;2;0;4;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Apr 04 2022 - 9:00pm;Cortuluá;Deportivo Pasto;0;1;1;8;3;1;0;3;2;Estadio Doce de Octubre (Tuluá)
Apr 05 2022 - 1:00am;Once Caldas;Atlético Bucaramanga;0;1;1;5;1;1;0;6;0;Estadio Palogrande (Manizales)
Apr 09 2022 - 1:00am;Millonarios;La Equidad;2;1;3;6;6;0;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Apr 09 2022 - 9:05pm;Deportes Tolima;Rionegro Águilas;3;0;3;3;1;0;0;3;0;Estadio Manuel Murillo Toro (Ibagué)
Apr 09 2022 - 11:10pm;Unión Magdalena;Patriotas Boyacá;0;1;1;3;1;4;1;1;0;Estadio Sierra Nevada (Santa Marta)
Apr 10 2022 - 1:15am;Deportivo Cali;Junior;1;1;2;1;10;4;0;3;0;Estadio Deportivo Cali (Palmira)
Apr 10 2022 - 8:00pm;Envigado;Santa Fe;1;0;1;4;5;2;0;3;1;Estadio Polideportivo Sur (Envigado)
Apr 10 2022 - 10:30pm;Atlético Nacional;América de Cali;2;0;2;6;3;2;0;6;0;Estadio Atanasio Girardot (Medellín)
Apr 11 2022 - 12:35am;Alianza Petrolera;Independiente Medellín;1;1;2;8;4;5;0;1;1;Estadio Daniel Villa Zapata (Barrancabermeja)
Apr 11 2022 - 10:30pm;Jaguares de Córdoba;Once Caldas;2;1;3;6;7;0;0;4;1;Estadio de Fútbol Jaraguay de Montería (Montería)
Apr 12 2022 - 12:40am;Deportivo Pasto;Deportivo Pereira;2;2;4;8;3;6;1;3;0;Estadio Departamental Libertad (San Juan de Pasto)
Apr 13 2022 - 12:40am;Atlético Bucaramanga;Cortuluá;3;2;5;2;7;5;0;4;0;Estadio Alfonso López (Bucaramanga)
Apr 16 2022 - 12:30am;Santa Fe;Alianza Petrolera;0;1;1;10;2;2;2;3;2;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Apr 16 2022 - 7:00pm;Once Caldas;Cortuluá;1;0;1;9;5;3;0;0;0;Estadio Palogrande (Manizales)
Apr 16 2022 - 9:05pm;Deportes Tolima;Deportivo Pasto;0;1;1;7;6;1;0;4;0;Estadio Manuel Murillo Toro (Ibagué)
Apr 16 2022 - 11:10pm;La Equidad;Jaguares de Córdoba;1;0;1;8;3;5;1;3;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Apr 17 2022 - 1:15am;Junior;Atlético Bucaramanga;2;0;2;11;1;4;0;3;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Apr 17 2022 - 7:00pm;Rionegro Águilas;Atlético Nacional;1;0;1;7;3;2;1;3;1;Estadio Alberto Grisales (Rionegro- Antioquia)
Apr 17 2022 - 9:05pm;Deportivo Pereira;Millonarios;1;0;1;4;9;2;0;4;0;Estadio Hernán Ramírez Villegas (Pereira)
Apr 17 2022 - 11:10pm;América de Cali;Deportivo Cali;1;1;2;3;4;2;0;2;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Apr 18 2022 - 1:15am;Independiente Medellín;Unión Magdalena;0;0;0;11;1;3;0;4;0;Estadio Atanasio Girardot (Medellín)
Apr 19 2022 - 12:40am;Patriotas Boyacá;Envigado;0;0;0;7;4;3;0;3;0;Estadio de La Independencia (Tunja)
Apr 23 2022 - 9:00pm;Atlético Bucaramanga;Independiente Medellín;2;3;5;3;5;2;0;1;0;Estadio Alfonso López (Bucaramanga)
Apr 23 2022 - 11:05pm;Atlético Nacional;Once Caldas;0;0;0;9;3;2;0;1;0;Estadio Atanasio Girardot (Medellín)
Apr 24 2022 - 1:10am;Unión Magdalena;Junior;1;1;2;2;6;3;0;2;0;Estadio Sierra Nevada (Santa Marta)
Apr 24 2022 - 4:00pm;Envigado;Deportivo Pereira;2;1;3;5;4;5;0;4;0;Estadio Polideportivo Sur (Envigado)
Apr 24 2022 - 7:00pm;Deportivo Cali;Rionegro Águilas;0;1;1;10;0;0;0;3;1;Estadio Deportivo Cali (Palmira)
Apr 24 2022 - 9:05pm;Jaguares de Córdoba;América de Cali;1;1;2;8;3;3;0;1;1;Estadio de Fútbol Jaraguay de Montería (Montería)
Apr 24 2022 - 11:10pm;Millonarios;Santa Fe;2;1;3;2;1;1;0;1;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Apr 25 2022 - 1:15am;Alianza Petrolera;Deportes Tolima;0;2;2;8;9;1;0;1;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Apr 25 2022 - 9:00pm;Cortuluá;La Equidad;0;2;2;8;5;3;0;2;0;Estadio Doce de Octubre (Tuluá)
Apr 27 2022 - 12:40am;Deportivo Pasto;Patriotas Boyacá;0;0;0;6;4;1;0;2;0;Estadio Departamental Libertad (San Juan de Pasto)
Apr 30 2022 - 1:00am;Deportivo Pereira;Unión Magdalena;2;0;2;2;6;2;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Apr 30 2022 - 7:00pm;La Equidad;Atlético Bucaramanga;1;1;2;10;3;2;1;1;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Apr 30 2022 - 9:05pm;Independiente Medellín;Atlético Nacional;0;0;0;4;3;3;0;6;2;Estadio Polideportivo Sur (Envigado)
Apr 30 2022 - 11:10pm;Santa Fe;Jaguares de Córdoba;4;0;4;4;6;1;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
May 01 2022 - 1:15am;Deportes Tolima;Cortuluá;3;2;5;5;10;0;0;0;0;Estadio Manuel Murillo Toro (Ibagué)
May 01 2022 - 7:00pm;Once Caldas;Deportivo Cali;0;1;1;7;3;0;0;6;0;Estadio Palogrande (Manizales)
May 01 2022 - 9:05pm;Patriotas Boyacá;Millonarios;1;2;3;4;5;2;0;3;0;Estadio de La Independencia (Tunja)
May 02 2022 - 1:15am;Junior;Envigado;4;0;4;3;1;1;0;0;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
May 02 2022 - 10:00pm;Rionegro Águilas;Deportivo Pasto;1;0;1;9;5;3;0;3;0;Estadio Alberto Grisales (Rionegro- Antioquia)
May 03 2022 - 12:30am;América de Cali;Alianza Petrolera;0;1;1;5;4;4;0;1;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
May 05 2022 - 10:00pm;Unión Magdalena;La Equidad;1;1;2;6;10;1;0;2;0;Estadio Sierra Nevada (Santa Marta)
May 07 2022 - 1:00am;Atlético Nacional;Deportivo Pereira;1;1;2;5;2;5;0;3;0;Estadio Atanasio Girardot (Medellín)
May 07 2022 - 7:00pm;Atlético Bucaramanga;Patriotas Boyacá;1;1;2;9;5;1;0;1;0;Estadio Alfonso López (Bucaramanga)
May 07 2022 - 9:05pm;Deportivo Cali;Santa Fe;1;1;2;2;3;0;0;0;0;Estadio Deportivo Cali (Palmira)
